Id Unico,Genero,Repetidor,Especialidad,Turno,GEO,Faltas_GEO,ING,Faltas_ING,QUÍ,Faltas_QUÍ,LEC,Faltas_LEC,DET,Faltas_DET,IMP,Faltas_IMP,APL,Faltas_APL,TAL,Faltas_TAL,TAL0,Faltas_TAL0,TAL1,Faltas_TAL1,TUT,Faltas_TUT
9cc68b57-3634-4568-8025-79dfbc54bfcc,F,No,PUERICULTURA,MATUTINO,9,4,10,1,9,0,10,1,10,2,10,0,10,0,AC,0,NA,0,AC,0,,
34fb048e-9ca9-4788-86cc-af87f2bad23c,F,No,PUERICULTURA,MATUTINO,10,0,9,1,8,0,8,0,10,0,10,0,10,1,AC,0,AC,0,AC,0,,
3aa3f7e2-9d63-4b2e-b1a6-be02fd126588,F,No,PUERICULTURA,MATUTINO,5,6,7,2,6,0,5,4,9,1,10,0,8,2,AC,0,NA,0,NA,0,,
07386ef9-c59f-4e0c-ae77-b73ff9da9c9d,M,No,PUERICULTURA,MATUTINO,10,0,8,2,8,0,8,3,10,6,10,0,9,0,AC,0,AC,0,AC,0,,
d03f0f6a-647a-4b36-96bb-e07607c6bc20,F,No,PUERICULTURA,MATUTINO,10,2,7,3,8,0,7,2,10,0,10,0,10,0,AC,0,NA,0,AC,0,,
b79682b4-fa87-4716-99fe-73be5b3a4754,F,No,PUERICULTURA,MATUTINO,10,2,7,4,5,2,8,3,5,18,10,0,9,4,NA,0,NA,0,AC,0,,
9b32cec4-56a0-467d-a9d6-e4e254ae289a,F,No,PUERICULTURA,MATUTINO,5,4,7,5,6,4,5,4,5,8,10,0,6,5,NA,0,NA,0,NA,0,,
4eeda9a0-59b8-4a3d-afba-e529f7b7f39f,F,No,PUERICULTURA,MATUTINO,10,6,7,4,6,2,7,4,10,3,10,0,10,1,AC,0,NA,0,NA,0,,
19d3eafb-fdd4-416f-9df6-1c35c4301eec,F,No,PUERICULTURA,MATUTINO,10,0,9,1,8,0,7,0,10,0,10,0,9,0,AC,0,AC,0,AC,0,,
fd6c9fa6-c3df-488d-bdfc-b1ec26edf508,F,No,PUERICULTURA,MATUTINO,10,0,9,1,7,0,7,0,10,0,10,0,9,0,AC,0,AC,0,AC,0,,
df655d18-1a3f-47e4-a8e6-a5509462edee,F,No,PUERICULTURA,MATUTINO,5,4,9,2,8,2,8,2,9,3,10,0,10,0,AC,0,NA,0,AC,0,,
11d18ed7-d440-4d74-9704-79834dc7611b,F,No,PUERICULTURA,MATUTINO,10,4,7,3,6,4,8,2,10,3,10,0,9,3,AC,0,NA,0,AC,0,,
d976c995-58c8-40b3-855b-54b535f014e8,F,No,PUERICULTURA,MATUTINO,10,2,7,2,7,2,8,0,10,3,10,0,10,1,AC,0,AC,0,AC,0,,
06e990ee-9132-41f3-b2d1-455f52516342,F,No,PUERICULTURA,MATUTINO,5,6,5,11,5,0,5,5,5,13,10,0,5,7,AC,0,NA,0,NA,0,,
10a04b88-8c77-44e0-852e-0d972b61f606,F,No,PUERICULTURA,MATUTINO,8,0,7,2,10,0,8,1,10,1,10,0,9,0,AC,0,NA,0,AC,0,,
767e7a54-4248-4609-96a0-7ee399f08528,F,No,PUERICULTURA,MATUTINO,8,0,7,5,7,2,7,3,10,5,10,0,8,2,NA,0,NA,0,AC,0,,
e3daa5ea-ab17-43ca-8d48-214ea5d5b672,F,No,PUERICULTURA,MATUTINO,5,8,7,5,6,0,5,0,5,12,10,0,5,4,NA,0,NA,0,NA,0,,
dcaabdd9-c4aa-44bd-aeeb-272e0542ed46,F,No,PUERICULTURA,MATUTINO,5,8,7,5,5,1,5,1,5,12,10,0,5,4,NA,0,NA,0,AC,0,,
94ae4172-b65e-427d-8df0-140e7ee31c17,F,No,PUERICULTURA,MATUTINO,10,2,9,4,8,2,8,0,8,3,10,0,10,1,AC,0,AC,0,AC,0,,
41b9bc72-dad3-4a0f-9bf7-a6bc51d3aee7,F,No,PUERICULTURA,MATUTINO,5,6,7,4,7,2,7,2,10,0,10,0,9,1,AC,0,NA,0,AC,0,,
c172c459-7574-49c5-85cb-efcba2f28ea6,F,No,PUERICULTURA,MATUTINO,10,4,7,4,6,2,6,4,5,19,10,0,9,0,AC,0,NA,0,AC,0,,
