Id Unico,Genero,Repetidor,Especialidad,Turno,GEO,Faltas_GEO,ING,Faltas_ING,BIO,Faltas_BIO,ETI,Faltas_ETI,APL,Faltas_APL,ASI,Faltas_ASI,APL0,Faltas_APL0,TAL,Faltas_TAL,TAL0,Faltas_TAL0,TAL1,Faltas_TAL1,TAL2,Faltas_TAL2,TUT,Faltas_TUT
71c8995b-8cf5-4524-9489-3bc7109f19db,F,No,PUERICULTURA,MATUTINO,8,0,10,0,10,0,10,0,10,0,9,0,10,0,AC,0,AC,0,AC,0,AC,0,,
95923e23-b7f5-4cbc-8cca-a8b9e030ecbc,F,No,PUERICULTURA,MATUTINO,6,3,7,0,10,0,9,1,10,0,8,2,10,2,AC,0,AC,0,AC,0,AC,0,,
e3454bbe-845c-4c79-9074-0adf31f23ff9,F,No,PUERICULTURA,MATUTINO,9,2,8,0,10,0,10,1,10,0,9,0,10,0,NA,0,AC,0,AC,0,AC,0,,
325ef3a0-c28f-4e41-b9e0-e5d4dc475d24,F,No,PUERICULTURA,MATUTINO,8,3,5,0,7,0,8,0,10,0,7,2,10,0,AC,0,AC,0,NA,0,AC,0,,
b4e9cdbe-b6ff-40d3-ae38-75ef3c530c4e,F,No,PUERICULTURA,MATUTINO,5,2,6,0,5,3,5,0,10,0,7,0,10,1,AC,0,AC,0,NA,0,AC,0,,
5653839d-44eb-4d81-9805-5b0288bab9a8,F,No,PUERICULTURA,MATUTINO,9,0,10,0,9,0,10,1,10,0,8,2,10,1,AC,0,AC,0,AC,0,AC,0,,
22382223-889d-495d-a33c-05201118e42d,F,No,PUERICULTURA,MATUTINO,9,2,9,0,5,2,9,0,10,0,9,0,10,0,AC,0,AC,0,NA,0,AC,0,,
14364bdc-c006-4f9d-8cd9-d31d4bbcb422,F,No,PUERICULTURA,MATUTINO,8,2,9,0,10,0,10,2,10,0,10,0,10,2,NA,0,AC,0,AC,0,AC,0,,
fa0fc759-510c-44d2-baa5-2619841e28cf,F,No,PUERICULTURA,MATUTINO,7,0,8,0,9,0,10,0,10,0,10,2,10,2,AC,0,AC,0,AC,0,AC,0,,
ba7368f1-5b67-49f7-ae0c-50e9755f23ba,F,Si,PUERICULTURA,MATUTINO,5,4,,,,,,,,,,,,,,,,,,,,,,
5b8cf642-2f63-49a8-8ab5-601144a1abcb,F,No,PUERICULTURA,MATUTINO,9,2,8,0,10,0,10,0,10,0,9,0,10,1,AC,0,AC,0,AC,0,AC,0,,
b33d27cd-8d88-41f1-bbe6-fcab28240a91,F,No,PUERICULTURA,MATUTINO,NP,15,NP,10,NP,16,NP,14,NP,10,NP,16,NP,20,NP,0,AC,0,NA,0,NP,0,,
93059e36-2b56-4aa9-97b5-8627046212a9,F,No,PUERICULTURA,MATUTINO,8,3,9,0,5,3,9,2,8,3,10,0,9,1,AC,0,AC,0,NA,0,AC,0,,
b0641061-a06e-472b-8352-c0dad3ce3eb8,F,No,PUERICULTURA,MATUTINO,5,3,5,0,6,0,10,0,10,2,6,3,10,2,NP,0,AC,0,NA,0,AC,0,,
bc76589c-6a14-4254-83bc-e1ace6509d9f,F,Si,PUERICULTURA,MATUTINO,5,9,NP,10,NP,10,NP,14,5,10,5,16,,,,,,,,,,,,
86bed5a8-508c-4005-b075-f11cea6eee0e,F,No,PUERICULTURA,MATUTINO,5,4,8,0,5,3,5,0,7,3,5,6,6,2,NA,0,AC,0,NA,0,AC,0,,
0fc1b412-5b2e-4ea9-843d-34767a0b1690,F,No,PUERICULTURA,MATUTINO,8,4,8,0,10,0,10,1,10,0,8,2,10,0,NA,0,AC,0,AC,0,AC,0,,
10c2c072-b584-447e-9de2-32c936ba2a31,F,No,PUERICULTURA,MATUTINO,9,1,9,0,9,0,10,1,10,0,9,0,10,0,AC,0,AC,0,AC,0,AC,0,,
6f4b69e1-00b8-4a4c-8386-ef9bf9effecb,F,No,PUERICULTURA,MATUTINO,5,0,6,0,7,0,10,0,10,0,8,0,10,0,AC,0,AC,0,AC,0,AC,0,,
