Id Unico,Genero,Repetidor,Especialidad,Turno,ÁLG,Faltas_ÁLG,ING,Faltas_ING,QUÍ,Faltas_QUÍ,TEC,Faltas_TEC,LÓG,Faltas_LÓG,LEC,Faltas_LEC,TAL,Faltas_TAL,TAL0,Faltas_TAL0,TAL1,Faltas_TAL1,TAL2,Faltas_TAL2,TUT,Faltas_TUT
4c74516d-0662-4d39-b59a-33f190ee19c0,F,No,FORMACION BASICA,MATUTINO,5,2,5,1,5,2,6,2,7,0,6,2,AC,0,NA,0,AC,0,AC,0,,
a317ab10-0630-412e-9172-dc3b86fd71ae,M,Si,FORMACION BASICA,MATUTINO,,,5,14,5,18,,,,,,,,,,,,,,,,
6645b9e0-c1f6-4905-951c-3c7706332ea8,M,Si,FORMACION BASICA,MATUTINO,NP,20,,,,,,,NP,8,,,,,,,,,,,,
b2309949-9f28-48f0-8414-f089a4498730,F,Si,FORMACION BASICA,MATUTINO,7,0,,,5,0,,,,,8,0,,,,,,,,,,
653b0a4c-216d-4e5b-82fe-4428a1e91686,M,No,FORMACION BASICA,MATUTINO,9,1,9,0,8,0,10,2,10,0,9,0,AC,0,AC,0,AC,0,AC,0,,
d14ea4a7-2162-40ef-a95c-5c172c07f6d2,M,No,FORMACION BASICA,MATUTINO,7,0,10,0,7,2,10,2,10,0,7,2,AC,0,AC,0,AC,0,AC,0,,
9cca076d-1d16-4eb7-8817-06245145bde9,M,No,FORMACION BASICA,MATUTINO,6,0,9,0,6,1,7,0,10,0,8,0,AC,0,AC,0,AC,0,AC,0,,
18da4938-d457-4aa9-b40c-e4adda8707e3,F,No,FORMACION BASICA,MATUTINO,8,0,9,1,6,2,6,0,10,0,7,0,AC,0,AC,0,AC,0,AC,0,,
d886f2b1-412d-4017-bf3e-b9456eed2e8a,M,No,FORMACION BASICA,MATUTINO,7,0,8,1,5,0,6,0,9,0,7,0,AC,0,AC,0,AC,0,AC,0,,
94c667bc-f5a2-486a-89bb-4bf17b8233f5,M,No,FORMACION BASICA,MATUTINO,5,3,6,0,5,1,6,1,9,0,6,3,NA,0,AC,0,AC,0,AC,0,,
fe13f316-fc47-41c6-915a-55d814f71d30,M,No,FORMACION BASICA,MATUTINO,7,0,10,0,9,0,6,0,9,0,5,0,AC,0,AC,0,AC,0,AC,0,,
2df90cce-91a0-4342-b4db-66f3acd50f2d,F,No,FORMACION BASICA,MATUTINO,10,0,9,0,10,0,7,0,10,0,8,0,AC,0,AC,0,AC,0,AC,0,,
7deb81a8-29f9-41c5-8494-c3185cfc3123,M,No,FORMACION BASICA,MATUTINO,7,0,9,0,6,0,6,0,8,0,6,1,AC,0,AC,0,AC,0,AC,0,,
6e475066-7e8e-42c3-8bc2-dbaa62e16f7a,M,Si,FORMACION BASICA,MATUTINO,8,0,,,,,,,,,,,,,,,,,,,,
48b9aab6-9be3-422f-b375-78e6ab33f827,M,No,FORMACION BASICA,MATUTINO,7,0,9,0,7,2,7,0,8,0,7,0,AC,0,AC,0,AC,0,AC,0,,
63477a38-d989-4463-a898-f12c546f1d1a,M,No,FORMACION BASICA,MATUTINO,5,2,7,0,5,2,6,0,9,0,9,0,AC,0,AC,0,AC,0,AC,0,,
c963d894-52bc-475c-bc26-7dcfa167b041,F,No,FORMACION BASICA,MATUTINO,6,0,9,0,8,5,8,0,10,0,9,2,AC,0,AC,0,AC,0,AC,0,,
4474afc0-1c07-4c7c-b59c-61a9ecde75c2,M,No,FORMACION BASICA,MATUTINO,9,0,9,0,10,0,8,0,9,0,8,0,AC,0,AC,0,AC,0,AC,0,,
