Id Unico,Genero,Repetidor,Especialidad,Turno,ÁLG,Faltas_ÁLG,ING,Faltas_ING,QUÍ,Faltas_QUÍ,TEC,Faltas_TEC,LÓG,Faltas_LÓG,LEC,Faltas_LEC,TAL,Faltas_TAL,TAL0,Faltas_TAL0,TAL1,Faltas_TAL1,TAL2,Faltas_TAL2,TUT,Faltas_TUT
1e1b39f3-ccbf-4de7-bea3-58b1825d52ce,F,Si,FORMACION BASICA,MATUTINO,5,0,,,,,,,,,,,,,,,,,,,,
ecf97800-e60b-44bf-ba0a-a9ade71a1e35,F,Si,FORMACION BASICA,MATUTINO,NP,20,NP,10,NP,15,,,NP,16,,,,,,,,,,,,
c44356af-dcf3-4000-b818-3064636917e2,F,Si,FORMACION BASICA,MATUTINO,,,,,,,,,5,4,,,,,,,,,,,,
c5a6f50f-dbc3-4e25-8423-471957c73ee9,F,No,FORMACION BASICA,MATUTINO,9,0,10,0,8,0,9,1,7,0,10,0,AC,0,AC,0,AC,0,AC,0,,
fa0eaae1-d67b-4360-a348-ca67542e6719,F,No,FORMACION BASICA,MATUTINO,5,2,10,0,7,2,9,1,7,2,9,0,AC,0,AC,0,AC,0,AC,0,,
5f4e9b36-b0cd-4791-9f07-3f2998b43479,F,No,FORMACION BASICA,MATUTINO,5,2,10,0,6,0,10,0,6,0,9,0,AC,0,AC,0,NA,0,AC,0,,
364d4917-58f0-437e-8fca-54e9613cb917,F,No,FORMACION BASICA,MATUTINO,7,0,10,0,7,0,9,1,6,2,9,0,AC,0,AC,0,AC,0,AC,0,,
0fe7e5bc-a3ee-4b41-ab80-cd7a18aae18f,F,Si,FORMACION BASICA,MATUTINO,,,,,,,5,0,,,,,,,,,,,,,,
cef01a83-638f-426c-ae2e-6977b2b57319,F,Si,FORMACION BASICA,MATUTINO,,,,,,,,,7,0,,,,,,,,,,,,
a15e8ae1-bef0-4676-8881-1055f4e31e73,F,No,FORMACION BASICA,MATUTINO,10,0,10,0,8,0,9,1,7,0,9,0,AC,0,AC,0,AC,0,AC,0,,
8ef0666f-036a-4bea-8b13-00b593c3b96e,F,No,FORMACION BASICA,MATUTINO,5,2,10,0,8,0,9,1,7,0,8,0,AC,0,AC,0,AC,0,AC,0,,
0d6440e3-4e5d-488d-9eec-6b901fb060c3,F,Si,FORMACION BASICA,MATUTINO,,,,,,,,,6,2,,,,,,,,,,,,
26380ae8-f3d6-452a-bef9-55585561b571,F,No,FORMACION BASICA,MATUTINO,5,0,10,0,6,0,9,1,6,2,10,0,AC,0,AC,0,AC,0,AC,0,,
79ef7e70-5226-44d6-940f-ec2cb4817b27,F,No,FORMACION BASICA,MATUTINO,8,2,10,0,7,0,9,1,7,0,8,0,AC,0,AC,0,AC,0,AC,0,,
1d9355b8-79fb-426a-a2b1-7146bc0e1adc,F,No,FORMACION BASICA,MATUTINO,9,0,10,0,8,2,9,1,5,2,9,0,AC,0,AC,0,AC,0,AC,0,,
