Id Unico,Genero,Repetidor,Especialidad,Turno,GEO,Faltas_GEO,ING,Faltas_ING,BIO,Faltas_BIO,ETI,Faltas_ETI,APL,Faltas_APL,ASI,Faltas_ASI,APL0,Faltas_APL0,TAL,Faltas_TAL,TAL0,Faltas_TAL0,TAL1,Faltas_TAL1,TAL2,Faltas_TAL2,TUT,Faltas_TUT
07583500-de01-4743-85c7-93992e4d064b,F,No,PUERICULTURA,MATUTINO,8,4,NP,18,7,2,10,0,9,0,9,3,8,0,AC,0,AC,0,NA,0,AC,0,,
99e5aeee-96f4-4c8d-b56a-2f3cdab00c35,F,No,PUERICULTURA,MATUTINO,6,0,9,0,10,2,10,0,10,0,9,3,9,0,AC,0,AC,0,NA,0,AC,0,,
58c1528f-dab5-4938-9ae8-601ec209fa1b,F,No,PUERICULTURA,MATUTINO,5,0,6,0,9,6,8,0,8,5,9,3,9,0,AC,0,AC,0,NA,0,AC,0,,
fdc4a839-fa23-46aa-9fe0-111a72a490ae,F,No,PUERICULTURA,MATUTINO,5,0,5,2,5,9,6,0,10,0,9,6,8,0,AC,0,AC,0,NA,0,AC,0,,
fbe42599-62f3-4c35-a038-37afb15a22b1,F,No,PUERICULTURA,MATUTINO,6,0,7,0,9,0,8,0,10,0,9,0,9,0,AC,0,AC,0,NA,0,AC,0,,
fbd4fead-ac54-4a88-8449-4748e04c0d02,F,No,PUERICULTURA,MATUTINO,5,0,7,0,8,0,7,0,9,2,9,0,7,0,AC,0,AC,0,NA,0,AC,0,,
ebcf7f5e-a177-4b87-98b4-b6915011cc3a,F,No,PUERICULTURA,MATUTINO,5,2,6,0,9,1,7,0,10,3,9,4,8,0,AC,0,AC,0,NA,0,AC,0,,
9dadb561-9c36-4ceb-882e-beb7409efb29,F,No,PUERICULTURA,MATUTINO,5,0,6,0,8,3,7,0,9,4,8,8,6,0,AC,0,AC,0,NA,0,AC,0,,
8f0a033b-2061-4d6a-a3a8-c79222d8f28f,F,No,PUERICULTURA,MATUTINO,5,2,NP,18,8,0,8,0,9,0,9,4,9,0,AC,0,AC,0,NA,0,AC,0,,
25934b98-d2b8-4ab4-b52e-74680f074d37,F,No,PUERICULTURA,MATUTINO,5,0,5,0,8,3,8,0,9,0,8,8,8,0,,0,AC,0,NA,0,AC,0,,
27da4cd8-5669-49e1-876d-bcec69cf8523,F,No,PUERICULTURA,MATUTINO,NP,16,NP,18,NP,24,6,0,NP,0,NP,36,NP,18,,0,NA,0,,0,,0,,
469afdbb-9e4b-4931-81d0-d489d5694ce9,F,No,PUERICULTURA,MATUTINO,5,0,8,0,8,1,10,0,10,1,9,0,9,0,AC,0,AC,0,AC,0,AC,0,,
ee3098c8-9ad7-4804-b0af-069569d20e60,F,No,PUERICULTURA,MATUTINO,10,0,9,0,10,0,10,0,10,1,10,0,10,0,AC,0,AC,0,AC,0,AC,0,,
10759122-72e1-45cc-9bd3-5a63c3b9ec58,F,No,PUERICULTURA,MATUTINO,5,0,9,0,6,1,9,0,10,0,10,3,5,0,AC,0,AC,0,NA,0,AC,0,,
35f29c8e-112b-45fa-a551-eaa4bb680784,F,No,PUERICULTURA,MATUTINO,5,0,7,0,9,0,10,0,10,0,9,3,9,0,AC,0,AC,0,NA,0,AC,0,,
c197ba46-cab1-404e-b8e9-9e0266a6a405,F,No,PUERICULTURA,MATUTINO,5,0,6,0,8,4,7,0,9,2,9,0,6,0,AC,0,AC,0,NA,0,AC,0,,
30ecad9c-1b40-4675-b4a4-07582bb67002,F,No,PUERICULTURA,MATUTINO,5,0,7,0,8,5,7,0,10,2,10,0,7,0,AC,0,AC,0,NA,0,AC,0,,
